Timestamp,CPU_%,Mem_Usage,Mem_Limit,Mem_%,Net_Input,Net_Output,Block_Input,Block_Output,PIDs
2025-06-27T13:51:10Z,0.43%,144.9MiB,31.29GiB,0.45%,1.83MB,6.8MB,0B,2.05MB,82
2025-06-27T13:51:23Z,0.52%,144.9MiB,31.29GiB,0.45%,1.9MB,7.07MB,0B,2.11MB,82
2025-06-27T13:51:36Z,0.49%,144.9MiB,31.29GiB,0.45%,1.91MB,7.09MB,0B,2.18MB,82
2025-06-27T13:51:48Z,0.76%,144.9MiB,31.29GiB,0.45%,1.98MB,7.36MB,0B,2.27MB,82
2025-06-27T13:52:00Z,0.71%,145MiB,31.29GiB,0.45%,2.06MB,7.64MB,0B,2.33MB,82
2025-06-27T13:52:13Z,0.45%,145MiB,31.29GiB,0.45%,2.13MB,7.91MB,0B,2.39MB,82
2025-06-27T13:52:26Z,0.79%,145MiB,31.29GiB,0.45%,2.2MB,8.19MB,0B,2.45MB,82
2025-06-27T13:52:38Z,4.66%,145MiB,31.29GiB,0.45%,2.24MB,8.35MB,0B,2.57MB,82
2025-06-27T13:52:50Z,0.41%,145MiB,31.29GiB,0.45%,2.28MB,8.48MB,0B,2.62MB,82
2025-06-27T13:53:03Z,0.52%,145MiB,31.29GiB,0.45%,2.34MB,8.75MB,0B,2.68MB,82
2025-06-27T13:53:16Z,0.45%,145MiB,31.29GiB,0.45%,2.41MB,9.03MB,0B,2.74MB,82
2025-06-27T13:53:28Z,0.45%,145MiB,31.29GiB,0.45%,2.48MB,9.3MB,0B,2.87MB,82
2025-06-27T13:53:40Z,5.92%,145MiB,31.29GiB,0.45%,2.56MB,9.58MB,0B,2.94MB,82
2025-06-27T13:53:53Z,1.16%,145MiB,31.29GiB,0.45%,2.57MB,9.59MB,0B,3.01MB,82
2025-06-27T13:54:06Z,0.71%,145MiB,31.29GiB,0.45%,2.64MB,9.87MB,0B,3.08MB,82
2025-06-27T13:54:18Z,0.67%,145MiB,31.29GiB,0.45%,2.71MB,10.1MB,0B,3.19MB,82
2025-06-27T13:54:30Z,0.51%,145MiB,31.29GiB,0.45%,2.78MB,10.4MB,0B,3.28MB,82
2025-06-27T13:54:43Z,1.00%,145MiB,31.29GiB,0.45%,2.85MB,10.7MB,0B,3.35MB,82
2025-06-27T13:54:56Z,0.65%,145MiB,31.29GiB,0.45%,2.86MB,10.7MB,0B,3.42MB,82
